city,latitude,longitude,forecast_date,temp_max,temp_min,precipitation_mm,precipitation_prob,wind_speed_max,wind_gust_max,weather_code,extracted_at
Tahla,34.0625,-4.4375,2026-09-27,32.8,22.0,0.0,0,11.7,25.2,3,2026-09-21 10:26:42
Tameslouht,31.5,-8.125,2026-09-21,37.9,25.0,0.0,3,26.9,49.0,3,2026-09-21 10:26:34
Tameslouht,31.5,-8.125,2026-09-22,36.8,22.3,0.0,0,20.8,34.2,0,2026-09-21 10:26:34
Tameslouht,31.5,-8.125,2026-09-23,36.2,21.9,0.0,0,15.0,24.8,0,2026-09-21 10:26:34
Tameslouht,31.5,-8.125,2026-09-24,36.1,21.1,0.0,0,18.2,29.5,0,2026-09-21 10:26:34
Tameslouht,31.5,-8.125,2026-09-25,36.1,21.9,0.0,0,12.8,22.7,3,2026-09-21 10:26:34
Tameslouht,31.5,-8.125,2026-09-26,32.5,22.0,0.0,0,15.1,25.6,3,2026-09-21 10:26:34
Tameslouht,31.5,-8.125,2026-09-27,33.3,21.1,0.0,0,14.2,24.5,3,2026-09-21 10:26:34
Tan-Tan,28.435852,-11.147736,2026-09-21,37.6,20.5,0.0,0,25.1,45.4,3,2026-09-21 10:26:20
Tan-Tan,28.435852,-11.147736,2026-09-22,40.2,20.0,0.0,0,25.8,47.2,3,2026-09-21 10:26:20
Tan-Tan,28.435852,-11.147736,2026-09-23,38.9,25.7,0.0,0,21.8,41.0,1,2026-09-21 10:26:20
Tan-Tan,28.435852,-11.147736,2026-09-24,32.2,19.2,0.0,0,17.9,34.9,1,2026-09-21 10:26:20
Tan-Tan,28.435852,-11.147736,2026-09-25,28.0,19.0,0.0,0,16.1,34.2,3,2026-09-21 10:26:20
Tan-Tan,28.435852,-11.147736,2026-09-26,28.7,20.1,0.0,0,17.1,34.9,3,2026-09-21 10:26:20
Tan-Tan,28.435852,-11.147736,2026-09-27,32.8,20.5,0.0,0,11.5,28.4,3,2026-09-21 10:26:20
Tangier,35.75,-5.8125,2026-09-21,28.0,22.7,0.0,0,28.1,63.7,2,2026-09-21 10:25:55
Tangier,35.75,-5.8125,2026-09-22,28.9,21.2,0.0,0,23.4,51.1,2,2026-09-21 10:25:55
Tangier,35.75,-5.8125,2026-09-23,29.2,20.9,0.0,0,21.4,47.9,3,2026-09-21 10:25:55
Tangier,35.75,-5.8125,2026-09-24,29.1,21.4,0.0,0,25.0,59.0,1,2026-09-21 10:25:55
Tangier,35.75,-5.8125,2026-09-25,31.3,21.2,0.0,0,13.8,31.3,2,2026-09-21 10:25:55
Tangier,35.75,-5.8125,2026-09-26,28.5,22.5,0.0,0,27.2,49.3,3,2026-09-21 10:25:55
Tangier,35.75,-5.8125,2026-09-27,26.9,22.2,0.0,0,34.9,63.7,3,2026-09-21 10:25:55
Taourirt,34.4375,-2.875,2026-09-21,29.9,20.2,0.0,0,27.4,44.3,3,2026-09-21 10:25:59
Taourirt,34.4375,-2.875,2026-09-22,30.3,16.6,0.0,0,22.4,35.3,3,2026-09-21 10:25:59
Taourirt,34.4375,-2.875,2026-09-23,31.0,17.6,0.0,0,28.6,46.8,1,2026-09-21 10:25:59
Taourirt,34.4375,-2.875,2026-09-24,31.0,18.1,0.0,0,29.1,49.3,1,2026-09-21 10:25:59
Taourirt,34.4375,-2.875,2026-09-25,32.5,16.8,0.0,0,20.7,37.4,0,2026-09-21 10:25:59
Taourirt,34.4375,-2.875,2026-09-26,34.5,17.4,0.0,0,21.0,38.2,3,2026-09-21 10:25:59
Taourirt,34.4375,-2.875,2026-09-27,30.6,17.4,0.0,0,20.2,32.0,3,2026-09-21 10:25:59
Taroudannt,30.5,-8.875,2026-09-21,40.3,23.1,0.0,0,23.7,44.3,3,2026-09-21 10:26:17
Taroudannt,30.5,-8.875,2026-09-22,40.0,24.7,0.0,3,30.3,57.2,2,2026-09-21 10:26:17
Taroudannt,30.5,-8.875,2026-09-23,40.6,23.8,0.0,0,25.1,47.9,0,2026-09-21 10:26:17
Taroudannt,30.5,-8.875,2026-09-24,39.5,23.2,0.0,0,23.1,45.0,0,2026-09-21 10:26:17
Taroudannt,30.5,-8.875,2026-09-25,37.8,21.1,0.0,0,22.8,44.3,3,2026-09-21 10:26:17
Taroudannt,30.5,-8.875,2026-09-26,31.0,19.7,0.0,0,21.9,37.1,3,2026-09-21 10:26:17
Taroudannt,30.5,-8.875,2026-09-27,32.1,18.3,0.0,0,24.0,43.6,45,2026-09-21 10:26:17
Taza,34.25,-4.0,2026-09-21,29.9,19.5,0.0,0,19.5,39.6,3,2026-09-21 10:26:05
Taza,34.25,-4.0,2026-09-22,30.6,17.9,0.0,0,14.4,28.8,3,2026-09-21 10:26:05
Taza,34.25,-4.0,2026-09-23,31.1,17.4,0.0,0,17.6,36.4,0,2026-09-21 10:26:05
Taza,34.25,-4.0,2026-09-24,31.1,19.2,0.0,0,19.9,40.7,0,2026-09-21 10:26:05
Taza,34.25,-4.0,2026-09-25,32.3,17.5,0.0,0,17.7,36.0,0,2026-09-21 10:26:05
Taza,34.25,-4.0,2026-09-26,33.0,17.2,0.0,0,25.6,47.9,3,2026-09-21 10:26:05
Taza,34.25,-4.0,2026-09-27,31.3,18.5,0.0,3,14.8,26.6,3,2026-09-21 10:26:05
Temara,33.9375,-6.875,2026-09-21,32.1,19.6,0.0,0,11.3,31.7,2,2026-09-21 10:25:59
Temara,33.9375,-6.875,2026-09-22,30.4,20.2,0.0,0,9.7,27.7,1,2026-09-21 10:25:59
Temara,33.9375,-6.875,2026-09-23,28.9,19.6,0.0,0,12.1,33.5,45,2026-09-21 10:25:59
Temara,33.9375,-6.875,2026-09-24,30.0,18.5,0.0,0,10.4,28.4,0,2026-09-21 10:25:59
Temara,33.9375,-6.875,2026-09-25,30.6,18.5,0.0,0,11.4,31.7,0,2026-09-21 10:25:59
Temara,33.9375,-6.875,2026-09-26,27.8,17.9,0.0,0,11.9,24.5,3,2026-09-21 10:25:59
Temara,33.9375,-6.875,2026-09-27,26.1,21.6,0.0,0,11.4,25.6,3,2026-09-21 10:25:59
Temsia,30.375,-9.4375,2026-09-21,40.6,22.2,0.0,0,17.4,34.9,3,2026-09-21 10:26:27
Temsia,30.375,-9.4375,2026-09-22,38.0,24.2,0.0,0,23.3,48.6,3,2026-09-21 10:26:27
Temsia,30.375,-9.4375,2026-09-23,40.2,23.7,0.0,0,19.7,41.4,0,2026-09-21 10:26:27
Temsia,30.375,-9.4375,2026-09-24,38.2,22.3,0.0,0,15.5,34.6,0,2026-09-21 10:26:27
Temsia,30.375,-9.4375,2026-09-25,28.7,19.6,0.0,0,17.3,37.4,3,2026-09-21 10:26:27
Temsia,30.375,-9.4375,2026-09-26,28.1,18.7,0.0,0,26.0,42.8,45,2026-09-21 10:26:27
Temsia,30.375,-9.4375,2026-09-27,29.3,19.5,0.0,0,27.8,48.6,45,2026-09-21 10:26:27
Tifariti,26.18629,-10.559204,2026-09-21,39.8,27.5,0.0,0,29.5,46.4,3,2026-09-21 10:26:45
Tifariti,26.18629,-10.559204,2026-09-22,38.9,26.5,0.0,4,23.8,40.0,3,2026-09-21 10:26:45
Tifariti,26.18629,-10.559204,2026-09-23,38.6,26.9,0.0,1,20.7,34.2,1,2026-09-21 10:26:45
Tifariti,26.18629,-10.559204,2026-09-24,38.6,25.4,0.0,0,21.0,29.5,3,2026-09-21 10:26:45
Tifariti,26.18629,-10.559204,2026-09-25,38.3,25.5,0.0,0,19.6,34.2,3,2026-09-21 10:26:45
Tifariti,26.18629,-10.559204,2026-09-26,36.8,26.7,0.0,2,24.1,40.7,3,2026-09-21 10:26:45
Tifariti,26.18629,-10.559204,2026-09-27,30.8,22.3,4.2,2,21.9,35.6,53,2026-09-21 10:26:45
Tiflet,33.875,-6.3125,2026-09-21,36.7,21.2,0.0,0,17.1,34.9,2,2026-09-21 10:26:12
Tiflet,33.875,-6.3125,2026-09-22,35.2,21.3,0.0,0,15.8,32.8,0,2026-09-21 10:26:12
Tiflet,33.875,-6.3125,2026-09-23,34.8,20.3,0.0,0,16.9,34.6,2,2026-09-21 10:26:12
Tiflet,33.875,-6.3125,2026-09-24,36.0,19.7,0.0,0,14.6,38.5,0,2026-09-21 10:26:12
Tiflet,33.875,-6.3125,2026-09-25,35.8,21.8,0.0,0,15.1,38.2,0,2026-09-21 10:26:12
Tiflet,33.875,-6.3125,2026-09-26,36.2,19.2,0.0,0,16.1,40.7,3,2026-09-21 10:26:12
Tiflet,33.875,-6.3125,2026-09-27,34.1,21.7,0.0,0,13.9,28.4,3,2026-09-21 10:26:12
Tineghir,31.5,-5.5625,2026-09-21,27.6,18.4,0.4,23,26.5,45.4,80,2026-09-21 10:26:30
Tineghir,31.5,-5.5625,2026-09-22,29.4,17.6,0.0,0,20.4,31.3,2,2026-09-21 10:26:30
Tineghir,31.5,-5.5625,2026-09-23,29.0,17.6,0.0,3,10.2,18.7,3,2026-09-21 10:26:30
Tineghir,31.5,-5.5625,2026-09-24,29.7,18.5,0.0,0,23.0,35.3,2,2026-09-21 10:26:30
Tineghir,31.5,-5.5625,2026-09-25,30.5,18.0,0.0,0,10.2,21.2,2,2026-09-21 10:26:30
Tineghir,31.5,-5.5625,2026-09-26,29.2,19.5,0.1,3,12.3,20.9,3,2026-09-21 10:26:30
Tineghir,31.5,-5.5625,2026-09-27,27.3,20.5,0.5,5,8.2,15.8,3,2026-09-21 10:26:30
Tit Mellil,33.5625,-7.5,2026-09-21,32.9,20.3,0.0,0,13.0,35.6,2,2026-09-21 10:26:26
Tit Mellil,33.5625,-7.5,2026-09-22,31.4,18.8,0.0,0,11.5,32.0,2,2026-09-21 10:26:26
Tit Mellil,33.5625,-7.5,2026-09-23,29.4,19.1,0.0,0,12.1,33.1,45,2026-09-21 10:26:26
Tit Mellil,33.5625,-7.5,2026-09-24,30.2,18.7,0.0,0,11.6,32.8,0,2026-09-21 10:26:26
Tit Mellil,33.5625,-7.5,2026-09-25,30.2,18.4,0.0,0,12.8,34.2,3,2026-09-21 10:26:26
Tit Mellil,33.5625,-7.5,2026-09-26,29.1,18.8,0.0,0,11.4,30.6,3,2026-09-21 10:26:26
Tit Mellil,33.5625,-7.5,2026-09-27,28.5,20.9,0.0,0,12.2,33.8,3,2026-09-21 10:26:26
Tiznit,29.6875,-9.75,2026-09-21,39.3,23.7,0.0,0,17.6,29.9,3,2026-09-21 10:26:02
Tiznit,29.6875,-9.75,2026-09-22,37.7,26.5,0.0,0,16.7,30.2,3,2026-09-21 10:26:02
Tiznit,29.6875,-9.75,2026-09-23,38.7,25.8,0.0,0,19.9,32.0,3,2026-09-21 10:26:02
Tiznit,29.6875,-9.75,2026-09-24,36.2,23.9,0.0,0,18.0,29.2,0,2026-09-21 10:26:02
Tiznit,29.6875,-9.75,2026-09-25,30.1,20.5,0.0,0,13.2,22.0,3,2026-09-21 10:26:02
Tiznit,29.6875,-9.75,2026-09-26,24.3,19.5,0.0,0,14.1,24.5,3,2026-09-21 10:26:02
Tiznit,29.6875,-9.75,2026-09-27,25.0,19.3,0.0,0,16.7,26.6,45,2026-09-21 10:26:02
Tétouan,35.5625,-5.375,2026-09-21,25.9,22.0,0.0,0,22.4,50.0,2,2026-09-21 10:25:58
Tétouan,35.5625,-5.375,2026-09-22,26.2,20.3,0.0,0,16.9,41.4,3,2026-09-21 10:25:58
Tétouan,35.5625,-5.375,2026-09-23,25.7,19.1,0.0,0,17.2,42.1,2,2026-09-21 10:25:58
Tétouan,35.5625,-5.375,2026-09-24,26.9,21.1,0.0,0,18.7,47.2,2,2026-09-21 10:25:58
Tétouan,35.5625,-5.375,2026-09-25,28.3,20.1,0.0,0,13.6,33.8,2,2026-09-21 10:25:58
Tétouan,35.5625,-5.375,2026-09-26,26.6,19.2,0.0,0,16.8,45.7,3,2026-09-21 10:25:58
Tétouan,35.5625,-5.375,2026-09-27,26.6,21.0,0.0,0,22.8,57.2,3,2026-09-21 10:25:58
Warzat,30.9375,-6.9375,2026-09-21,30.1,20.0,0.6,35,18.2,30.6,80,2026-09-21 10:26:19
Warzat,30.9375,-6.9375,2026-09-22,32.3,16.2,0.0,0,33.0,57.2,1,2026-09-21 10:26:19
Warzat,30.9375,-6.9375,2026-09-23,31.3,15.1,0.0,0,5.9,13.3,3,2026-09-21 10:26:19
Warzat,30.9375,-6.9375,2026-09-24,31.6,17.0,0.0,0,19.6,32.0,2,2026-09-21 10:26:19
Warzat,30.9375,-6.9375,2026-09-25,32.4,17.7,0.0,0,15.0,31.3,2,2026-09-21 10:26:19
Warzat,30.9375,-6.9375,2026-09-26,30.3,18.1,0.0,0,10.1,19.4,3,2026-09-21 10:26:19
Warzat,30.9375,-6.9375,2026-09-27,28.9,19.4,0.6,3,14.5,25.2,3,2026-09-21 10:26:19
Youssoufia,32.25,-8.5,2026-09-21,38.7,22.9,0.0,0,18.9,40.0,3,2026-09-21 10:26:21
Youssoufia,32.25,-8.5,2026-09-22,37.5,20.4,0.0,0,16.2,34.6,0,2026-09-21 10:26:21
Youssoufia,32.25,-8.5,2026-09-23,36.4,20.2,0.0,0,14.8,32.8,0,2026-09-21 10:26:21
Youssoufia,32.25,-8.5,2026-09-24,36.3,19.0,0.0,0,15.3,38.5,0,2026-09-21 10:26:21
Youssoufia,32.25,-8.5,2026-09-25,36.1,19.6,0.0,0,15.5,38.2,3,2026-09-21 10:26:21
Youssoufia,32.25,-8.5,2026-09-26,33.3,20.2,0.0,0,18.5,33.8,3,2026-09-21 10:26:21
Youssoufia,32.25,-8.5,2026-09-27,33.2,19.5,0.0,0,16.7,33.5,3,2026-09-21 10:26:21
Zagora,30.3125,-5.8125,2026-09-21,33.5,23.9,0.1,13,13.9,24.8,3,2026-09-21 10:26:32
Zagora,30.3125,-5.8125,2026-09-22,34.7,24.4,0.0,3,12.2,21.6,2,2026-09-21 10:26:32
Zagora,30.3125,-5.8125,2026-09-23,33.7,23.7,0.0,0,9.4,16.6,2,2026-09-21 10:26:32
Zagora,30.3125,-5.8125,2026-09-24,34.2,24.3,0.0,0,12.1,21.2,3,2026-09-21 10:26:32
Zagora,30.3125,-5.8125,2026-09-25,34.8,26.1,0.0,0,22.2,34.2,3,2026-09-21 10:26:32
Zagora,30.3125,-5.8125,2026-09-26,34.5,24.6,0.0,0,13.7,20.9,3,2026-09-21 10:26:32
Zagora,30.3125,-5.8125,2026-09-27,32.1,24.3,0.0,3,17.9,33.5,3,2026-09-21 10:26:32
Zawyat ech Cheïkh,32.6875,-5.9375,2026-09-21,34.8,19.1,0.0,5,13.2,23.8,2,2026-09-21 10:26:44
Zawyat ech Cheïkh,32.6875,-5.9375,2026-09-22,33.5,17.1,0.0,0,10.1,20.2,1,2026-09-21 10:26:44
Zawyat ech Cheïkh,32.6875,-5.9375,2026-09-23,34.0,16.2,0.0,0,11.0,20.9,3,2026-09-21 10:26:44
Zawyat ech Cheïkh,32.6875,-5.9375,2026-09-24,35.4,16.5,0.0,0,12.6,24.1,0,2026-09-21 10:26:44
Zawyat ech Cheïkh,32.6875,-5.9375,2026-09-25,35.2,15.3,0.0,0,6.9,16.2,0,2026-09-21 10:26:44
Zawyat ech Cheïkh,32.6875,-5.9375,2026-09-26,35.7,18.9,0.0,0,13.9,25.2,3,2026-09-21 10:26:44
Zawyat ech Cheïkh,32.6875,-5.9375,2026-09-27,33.3,21.2,0.0,3,8.2,16.2,3,2026-09-21 10:26:44
Zaïo,34.9375,-2.75,2026-09-21,28.6,19.2,0.0,0,15.2,34.6,45,2026-09-21 10:26:36
Zaïo,34.9375,-2.75,2026-09-22,28.3,17.0,0.0,0,11.8,24.1,45,2026-09-21 10:26:36
Zaïo,34.9375,-2.75,2026-09-23,28.9,16.8,0.0,0,12.1,29.2,45,2026-09-21 10:26:36
Zaïo,34.9375,-2.75,2026-09-24,29.6,18.8,0.0,0,14.8,41.4,45,2026-09-21 10:26:36
Zaïo,34.9375,-2.75,2026-09-25,31.0,18.7,0.0,0,9.0,20.2,45,2026-09-21 10:26:36
Zaïo,34.9375,-2.75,2026-09-26,32.4,16.0,0.0,0,16.5,31.7,3,2026-09-21 10:26:36
Zaïo,34.9375,-2.75,2026-09-27,28.3,16.4,0.0,0,14.7,29.2,45,2026-09-21 10:26:36
Zeghanghane,35.125,-3.0,2026-09-21,25.4,21.0,0.0,0,22.4,41.8,2,2026-09-21 10:26:40
Zeghanghane,35.125,-3.0,2026-09-22,26.2,17.6,0.0,0,17.9,35.3,3,2026-09-21 10:26:40
Zeghanghane,35.125,-3.0,2026-09-23,26.4,17.7,0.0,0,18.5,36.4,45,2026-09-21 10:26:40
Zeghanghane,35.125,-3.0,2026-09-24,26.8,18.2,0.0,0,21.3,39.6,45,2026-09-21 10:26:40
Zeghanghane,35.125,-3.0,2026-09-25,28.5,18.6,0.0,0,11.5,22.0,45,2026-09-21 10:26:40
Zeghanghane,35.125,-3.0,2026-09-26,28.9,16.9,0.0,0,16.6,31.7,3,2026-09-21 10:26:40
Zeghanghane,35.125,-3.0,2026-09-27,26.7,17.9,0.0,0,16.1,29.5,45,2026-09-21 10:26:40
